序號,答案
20240513160016,2.21
20240513161016,1.14
20240513162016,0.29
20240513163016,0.49
20240513164016,0.38
20240513165016,0.17
20240517090016,1561.92
20240517091016,1025.7
20240517092016,1089.55
20240517093016,1581.47
20240517094016,1515.57
20240517095016,1489.13
20240517100016,1221.46
20240517101016,287.62
20240517102016,228.56
20240517103016,343.28
20240517104016,398.2
20240517105016,382.01
20240517110016,707.11
20240517111016,527.54
20240517112016,705.96
20240517113016,834.52
20240517114016,759.25
20240517115016,1048.46
20240517120016,474.91
20240517121016,158.67
20240517122016,111.56
20240517123016,53.47
20240517124016,58.33
20240517125016,50.13
20240517130016,19.12
20240517131016,16.65
20240517132016,6.33
20240517133016,22.84
20240517134016,10.67
20240517135016,3.33
20240517140016,19.08
20240517141016,15.86
20240517142016,15.89
20240517143016,33.29
20240517144016,22.4
20240517145016,14.35
20240517150016,5.81
20240517151016,8.63
20240517152016,7.16
20240517153016,6.06
20240517154016,12.23
20240517155016,22.27
20240517160016,24.93
20240517161016,21.62
20240517162016,20.32
20240517163016,12.34
20240517164016,7.03
20240517165016,5.72
20240519090016,117.51
20240519091016,98.76
20240519092016,116.92
20240519093016,237.87
20240519094016,234.07
20240519095016,245.92
20240519100016,266.31
20240519101016,753.54
20240519102016,372.98
20240519103016,360.31
20240519104016,432.88
20240519105016,351.92
20240519110016,341.38
20240519111016,309.53
20240519112016,244.41
20240519113016,187.03
20240519114016,159.83
20240519115016,142.48
20240519120016,212.15
20240519121016,183.68
20240519122016,145.94
20240519123016,90.06
20240519124016,76.62
20240519125016,61.43
20240519130016,73.44
20240519131016,62.66
20240519132016,76.52
20240519133016,73.46
20240519134016,63.57
20240519135016,42.16
20240519140016,43.34
20240519141016,40.21
20240519142016,50.94
20240519143016,43.87
20240519144016,43.66
20240519145016,49.06
20240519150016,58.0
20240519151016,53.09
20240519152016,44.62
20240519153016,42.62
20240519154016,54.03
20240519155016,41.1
20240519160016,31.36
20240519161016,31.94
20240519162016,19.66
20240519163016,16.98
20240519164016,7.1
20240519165016,7.57
20240608090016,1220.91
20240608091016,1223.59
20240608092016,1379.43
20240608093016,971.71
20240608094016,1337.42
20240608095016,1370.69
20240608100016,1237.3
20240608101016,978.8
20240608102016,898.55
20240608103016,678.86
20240608104016,1020.28
20240608105016,1187.88
20240608110016,811.93
20240608111016,790.59
20240608112016,736.0
20240608113016,530.09
20240608114016,425.6
20240608115016,439.25
20240608120016,472.87
20240608121016,107.04
20240608122016,106.66
20240608123016,70.71
20240608124016,58.24
20240608125016,158.19
20240608130016,522.86
20240608131016,292.01
20240608132016,729.5
20240608133016,384.59
20240608134016,123.04
20240608135016,170.23
20240608140016,30.63
20240608141016,42.58
20240608142016,43.09
20240608143016,41.15
20240608144016,33.67
20240608145016,35.55
20240608150016,34.9
20240608151016,23.73
20240608152016,29.32
20240608153016,34.28
20240608154016,28.57
20240608155016,31.91
20240608160016,25.73
20240608161016,16.67
20240608162016,13.14
20240608163016,15.12
20240608164016,16.37
20240608165016,11.04
20240629090016,1603.23
20240629091016,1590.14
20240629092016,1606.44
20240629093016,1563.3
20240629094016,1514.66
20240629095016,1637.35
20240629100016,1545.22
20240629101016,1482.82
20240629102016,1592.75
20240629103016,1576.02
20240629104016,1650.36
20240629105016,1621.0
20240629110016,1465.1
20240629111016,1437.83
20240629112016,1422.61
20240629113016,1399.03
20240629114016,1476.26
20240629115016,1239.16
20240629120016,1479.86
20240629121016,1252.05
20240629122016,693.41
20240629123016,454.26
20240629124016,53.03
20240629125016,83.53
20240629130016,141.41
20240629131016,13.23
20240629132016,44.39
20240629133016,52.29
20240629134016,58.67
20240629135016,57.1
20240629140016,55.13
20240629141016,36.34
20240629142016,27.72
20240629143016,18.73
20240629144016,20.47
20240629145016,24.75
20240629150016,4.48
20240629151016,6.65
20240629152016,15.03
20240629153016,5.0
20240629154016,13.94
20240629155016,5.19
20240629160016,0.0
20240629161016,9.2
20240629162016,7.77
20240629163016,0.0
20240629164016,0.0
20240629165016,1.35
20240123090017,48.9
20240123091017,39.68
20240123092017,50.65
20240123093017,56.45
20240123094017,104.67
20240123095017,94.05
20240123100017,174.99
20240123101017,207.81
20240123102017,136.01
20240123103017,143.51
20240123104017,107.57
20240123105017,93.01
20240123110017,360.62
20240123111017,371.87
20240123112017,725.97
20240123113017,88.64
20240123114017,69.68
20240123115017,80.36
20240123120017,109.18
20240123121017,51.26
20240123122017,72.32
20240123123017,62.46
20240123124017,92.1
20240123125017,61.89
20240123130017,77.52
20240123131017,86.41
20240123132017,78.3
20240123133017,26.7
20240123134017,66.35
20240123135017,58.32
20240123140017,9.71
20240123141017,9.49
20240123142017,6.34
20240123143017,9.37
20240123144017,3.04
20240123145017,5.11
20240123150017,7.0
20240123151017,6.7
20240123152017,5.34
20240123153017,4.57
20240123154017,2.52
20240123155017,2.32
20240123160017,0.42
20240123161017,0.65
20240123162017,0.0
20240123163017,0.0
20240123164017,0.0
20240123165017,0.41
20240129090017,28.04
20240129091017,30.02
20240129092017,32.02
20240129093017,32.05
20240129094017,28.69
20240129095017,38.44
20240129100017,358.82
20240129101017,359.89
20240129102017,345.97
20240129103017,283.57
20240129104017,446.45
20240129105017,923.79
20240129110017,948.76
20240129111017,718.03
20240129112017,950.81
20240129113017,1175.92
20240129114017,793.56
20240129115017,644.38
20240129120017,390.96
20240129121017,202.68
20240129122017,602.05
20240129123017,780.59
20240129124017,835.59
20240129125017,680.28
20240129130017,369.29
20240129131017,396.61
20240129132017,502.63
20240129133017,161.45
20240129134017,298.58
20240129135017,69.95
20240129140017,93.21
20240129141017,60.38
20240129142017,37.63
20240129143017,37.3
20240129144017,41.0
20240129145017,32.15
20240129150017,44.54
20240129151017,28.8
20240129152017,24.63
20240129153017,68.87
20240129154017,49.61
20240129155017,72.56
20240129160017,4.76
20240129161017,7.12
20240129162017,4.09
20240129163017,1.12
20240129164017,3.2
20240129165017,0.0
20240215090017,897.96
20240215091017,1256.25
20240215092017,767.39
20240215093017,788.59
20240215094017,1065.82
20240215095017,1014.32
20240215100017,749.68
20240215101017,833.21
20240215102017,746.0
20240215103017,761.39
20240215104017,794.05
20240215105017,971.81
20240215110017,1412.49
20240215111017,1515.67
20240215112017,1430.16
20240215113017,1473.28
20240215114017,1294.58
20240215115017,1282.8
20240215120017,980.77
20240215121017,1488.71
20240215122017,1245.19
20240215123017,1329.49
20240215124017,1321.26
20240215125017,1304.58
20240215130017,1350.2
20240215131017,1174.63
20240215132017,348.18
20240215133017,205.72
20240215134017,197.79
20240215135017,103.17
20240215140017,74.94
20240215141017,38.66
20240215142017,96.32
20240215143017,56.3
20240215144017,71.45
20240215145017,25.43
20240215150017,29.63
20240215151017,48.88
20240215152017,42.1
20240215153017,35.45
20240215154017,46.07
20240215155017,42.31
20240215160017,20.24
20240215161017,17.34
20240215162017,7.66
20240215163017,8.51
20240215164017,5.74
20240215165017,5.8
20240218090017,288.05
20240218091017,272.65
20240218092017,400.87
20240218093017,399.73
20240218094017,636.19
20240218095017,946.39
20240218100017,688.85
20240218101017,805.24
20240218102017,751.38
20240218103017,1205.66
20240218104017,1052.44
20240218105017,873.61
20240218110017,1011.78
20240218111017,993.98
20240218112017,923.7
20240218113017,839.51
20240218114017,715.92
20240218115017,849.13
20240218120017,511.84
20240218121017,722.04
20240218122017,414.04
20240218123017,200.92
20240218124017,308.85
20240218125017,211.2
20240218130017,227.15
20240218131017,187.6
20240218132017,163.84
20240218133017,83.3
20240218134017,62.09
20240218135017,119.9
20240218140017,40.03
20240218141017,32.49
20240218142017,21.97
20240218143017,19.12
20240218144017,18.94
20240218145017,18.23
20240218150017,16.06
20240218151017,18.37
20240218152017,10.07
20240218153017,8.17
20240218154017,9.36
20240218155017,3.91
20240218160017,4.08
20240218161017,2.64
20240218162017,6.22
20240218163017,5.44
20240218164017,3.09
20240218165017,2.0
20240305090017,649.05
20240305091017,670.21
20240305092017,964.9
20240305093017,1401.72
20240305094017,1474.65
20240305095017,1389.27
20240305100017,1445.54
20240305101017,1383.63
20240305102017,1469.11
20240305103017,1522.79
20240305104017,1487.15
20240305105017,1065.94
20240305110017,1052.32
20240305111017,918.14
20240305112017,510.83
20240305113017,535.91
20240305114017,318.88
20240305115017,286.86
20240305120017,109.16
20240305121017,83.2
20240305122017,96.6
20240305123017,81.13
20240305124017,59.11
20240305125017,70.52
20240305130017,51.96
20240305131017,138.36
20240305132017,92.57
20240305133017,51.11
20240305134017,87.15
20240305135017,38.39
20240305140017,33.21
20240305141017,31.74
20240305142017,26.64
20240305143017,28.67
20240305144017,29.78
20240305145017,23.46
20240305150017,30.01
20240305151017,20.11
20240305152017,22.83
20240305153017,17.13
20240305154017,18.1
20240305155017,11.67
20240305160017,11.35
20240305161017,8.01
20240305162017,9.12
20240305163017,7.71
20240305164017,2.7
20240305165017,2.39
20240309090017,58.28
20240309091017,70.57
20240309092017,73.57
20240309093017,83.59
20240309094017,51.27
20240309095017,49.91
20240309100017,30.57
20240309101017,32.6
20240309102017,34.5
20240309103017,34.17
20240309104017,31.54
20240309105017,165.29
20240309110017,89.65
20240309111017,33.36
20240309112017,31.11
20240309113017,17.09
20240309114017,22.15
20240309115017,22.75
20240309120017,23.83
20240309121017,21.41
20240309122017,22.77
20240309123017,12.15
20240309124017,9.63
20240309125017,7.32
20240309130017,5.65
20240309131017,4.02
20240309132017,3.92
20240309133017,6.55
20240309134017,1.02
20240309135017,3.03
20240309140017,1.78
20240309141017,3.21
20240309142017,1.56
20240309143017,1.13
20240309144017,2.46
20240309145017,0.85
20240309150017,0.0
20240309151017,0.71
20240309152017,1.76
20240309153017,2.82
20240309154017,1.54
20240309155017,2.1
20240309160017,0.64
20240309161017,0.25
20240309162017,0.1
20240309163017,0.26
20240309164017,0.33
20240309165017,0.14
20240311090017,82.58
20240311091017,62.07
20240311092017,141.82
20240311093017,397.29
20240311094017,261.38
20240311095017,1162.44
20240311100017,714.79
20240311101017,632.13
20240311102017,771.19
20240311103017,790.13
20240311104017,589.55
20240311105017,538.71
20240311110017,537.47
20240311111017,252.82
20240311112017,120.78
20240311113017,117.54
20240311114017,56.89
20240311115017,57.06
20240311120017,56.48
20240311121017,57.86
20240311122017,33.3
20240311123017,27.89
20240311124017,30.68
20240311125017,29.84
20240311130017,80.71
20240311131017,169.39
20240311132017,138.0
20240311133017,91.88
20240311134017,51.63
20240311135017,28.84
20240311140017,47.11
20240311141017,33.74
20240311142017,43.16
20240311143017,35.88
20240311144017,28.99
20240311145017,7.79
20240311150017,6.95
20240311151017,5.52
20240311152017,4.61
20240311153017,3.82
20240311154017,3.12
20240311155017,4.29
20240311160017,4.14
20240311161017,2.01
20240311162017,2.66
20240311163017,1.78
20240311164017,0.75
20240311165017,0.74
20240403090017,975.16
20240403091017,1065.6
20240403092017,1172.61
20240403093017,1179.73
20240403094017,1325.56
20240403095017,1250.35
20240403100017,1379.31
20240403101017,1419.6
20240403102017,1422.07
20240403103017,1104.71
20240403104017,781.04
20240403105017,890.71
20240403110017,1029.59
20240403111017,1019.03
20240403112017,1172.07
20240403113017,1331.69
20240403114017,1254.31
20240403115017,1304.68
20240403120017,1296.06
20240403121017,1170.88
20240403122017,1141.63
20240403123017,1176.01
20240403124017,1217.85
20240403125017,1230.58
20240403130017,982.91
20240403131017,893.98
20240403132017,667.93
20240403133017,612.05
20240403134017,555.11
20240403135017,595.99
20240403140017,207.06
20240403141017,305.18
20240403142017,107.25
20240403143017,37.73
20240403144017,48.17
20240403145017,31.84
20240403150017,47.03
20240403151017,28.16
20240403152017,19.2
20240403153017,16.2
20240403154017,17.88
20240403155017,15.86
20240403160017,10.35
20240403161017,10.08
20240403162017,7.08
20240403163017,6.19
20240403164017,5.29
20240403165017,3.58
20240507090017,950.45
20240507091017,880.36
20240507092017,924.35
20240507093017,851.35
20240507094017,797.3
20240507095017,772.1
20240507100017,1240.76
20240507101017,984.82
20240507102017,776.25
20240507103017,777.26
20240507104017,1057.56
20240507105017,651.74
20240507110017,1276.02
20240507111017,784.46
20240507112017,589.51
20240507113017,309.39
20240507114017,309.92
20240507115017,906.58
20240507120017,611.27
20240507121017,624.96
20240507122017,643.49
20240507123017,501.85
20240507124017,539.54
20240507125017,557.22
20240507130017,306.08
20240507131017,264.25
20240507132017,210.93
20240507133017,155.62
20240507134017,243.77
20240507135017,163.36
20240507140017,126.17
20240507141017,79.14
20240507142017,86.25
20240507143017,68.46
20240507144017,64.92
20240507145017,54.03
20240507150017,39.91
20240507151017,33.14
20240507152017,36.01
20240507153017,59.26
20240507154017,34.96
20240507155017,25.28
20240507160017,23.92
20240507161017,27.05
20240507162017,19.05
20240507163017,18.63
20240507164017,13.04
20240507165017,8.81
20240528090017,1.28
20240528091017,0.63
20240528092017,1.81
20240528093017,0.0
20240528094017,1.22
20240528095017,5.97
20240528100017,6.31
20240528101017,6.55
20240528102017,3.31
20240528103017,3.58
20240528104017,9.0
20240528105017,5.92
20240528110017,6.72
20240528111017,14.63
20240528112017,20.7
20240528113017,22.2
20240528114017,16.62
20240528115017,13.45
20240528120017,67.14
20240528121017,66.29
20240528122017,55.63
20240528123017,73.69
20240528124017,77.46
20240528125017,43.25
20240528130017,52.8
20240528131017,28.67
20240528132017,46.84
20240528133017,45.47
20240528134017,49.4
20240528135017,44.81
20240528140017,22.28
20240528141017,15.25
20240528142017,13.13
20240528143017,8.5
20240528144017,11.57
20240528145017,5.76
20240528150017,4.25
20240528151017,5.58
20240528152017,4.43
20240528153017,3.6
20240528154017,4.15
20240528155017,4.36
20240528160017,6.95
20240528161017,6.66
20240528162017,2.54
20240528163017,2.05
20240528164017,4.88
20240528165017,2.13
20240614090017,32.94
20240614091017,31.35
20240614092017,39.46
20240614093017,29.85
20240614094017,48.82
20240614095017,64.09
20240614100017,82.35
20240614101017,126.52
20240614102017,133.85
20240614103017,41.27
20240614104017,55.22
20240614105017,56.09
20240614110017,225.14
20240614111017,267.0
20240614112017,125.37
20240614113017,100.26
20240614114017,112.94
20240614115017,85.97
20240614120017,73.22
20240614121017,112.79
20240614122017,114.74
20240614123017,570.81
20240614124017,273.54
20240614125017,152.35
20240614130017,114.78
20240614131017,255.9
20240614132017,287.18
20240614133017,99.48
20240614134017,117.6
20240614135017,133.03
20240614140017,58.79
20240614141017,56.68
20240614142017,50.29
20240614143017,50.36
20240614144017,40.26
20240614145017,45.83
20240614150017,26.68
20240614151017,36.52
20240614152017,33.35
20240614153017,27.15
20240614154017,26.85
20240614155017,21.03
20240614160017,17.33
20240614161017,12.25
20240614162017,12.21
20240614163017,8.36
20240614164017,7.45
20240614165017,6.15
20240619090017,550.95
20240619091017,623.82
20240619092017,584.08
20240619093017,489.84
20240619094017,713.25
20240619095017,731.99
